Category Code|Category Name|Product Name|Package Size|Unit Size|UPC/ PLU|Check Digit|Vendor ID|Vendor Description
301|Smokeless|LONGHORN LC WG 14OZ TUB|||76244640400|||
301|Smokeless|LONGHORN LC WG|||76244640000|||
301|Smokeless|LONGHORN POUCHES MINT|||76244649355|||
301|Smokeless|LONGHORN POUCHES NATURAL|||76244649155|||
301|Smokeless|LONGHORN POUCHES STRAIGHT|||76244649205|||
301|Smokeless|LONGHORN POUCHES WG|||76244649005|||
301|Smokeless|RED SEAL FC NATURAL|||7310000174|||
301|Smokeless|RED SEAL FC WG|||7310000185|||
301|Smokeless|RED SEAL LC MINT|||7310000456|||
301|Smokeless|RED SEAL LC NATURAL|||7310000455|||
301|Smokeless|RED SEAL LC STRAIGHT|||7310000197|||
301|Smokeless|RED SEAL LC WG|||7310000173|||
301|Smokeless|ROGUE APPLE POUCHES 3MG|||84004520108|||
301|Smokeless|ROGUE APPLE POUCHES 6MG|||84004520111|||
301|Smokeless|ROGUE BERRY POUCHES 3MG|||84004520078|||
301|Smokeless|ROGUE BERRY POUCHES 6MG|||84004520081|||
301|Smokeless|ROGUE CINNAMON POUCHES 3MG|||84004520090|||
301|Smokeless|ROGUE CINNAMON POUCHES 6MG|||84004520093|||
301|Smokeless|ROGUE CITRUS POUCHES 6MG $3.99|||84004520822|||
301|Smokeless|ROGUE FROST POUCHES 6MG $3.99|||84004520834|||
301|Smokeless|ROGUE HNY LMN POUCHES 6MG|||84004520117|||
301|Smokeless|ROGUE MANGO POUCHES 3MG|||84004520126|||
301|Smokeless|ROGUE MANGO POUCHES 6MG $3.99|||84004520840|||
301|Smokeless|ROGUE MANGO POUCHES 6MG|||84004520129|||
301|Smokeless|ROGUE ORIGINAL|||84004520768|||
301|Smokeless|ROGUE ORIGINAL|||84004520771|||
301|Smokeless|ROGUE PEPPERMINT POUCHES 3MG|||84004520066|||
301|Smokeless|ROGUE PEPPERMINT POUCHES 6MG|||84004520069|||
301|Smokeless|ROGUE PPMNT POUCHES 6MG PP $3.99|||84004520805|||
301|Smokeless|ROGUE PPRMNT POUCHES 6MG $3.99|||84004520804|||
301|Smokeless|ROGUE SPEARMINT POUCHES 3MG|||84004520084|||
301|Smokeless|ROGUE SPEARMINT POUCHES 6MG|||84004520087|||
301|Smokeless|ROGUE SPRMNT POUCHES 6MG $3.99|||84004520810|||
301|Smokeless|ROGUE TABAC POUCHES 6MG|||84004520765|||
301|Smokeless|ROGUE TABAC|||84004520762|||
301|Smokeless|ROGUE WG POUCHES 3MG|||84004520072|||
301|Smokeless|ROGUE WG POUCHES 6MG $3.99|||84004520807|||
301|Smokeless|ROGUE WG POUCHES 6MG|||84004520075|||
301|Smokeless|SKOAL BANDIT MINT|||7310000090|||
301|Smokeless|SKOAL BANDIT WG|||7310000190|||
301|Smokeless|SKOAL LC APPLE|||7310000480|||
301|Smokeless|SKOAL LC BERRY|||7310000313|||
301|Smokeless|SKOAL LC CHERRY|||7310000286|||
301|Smokeless|SKOAL LC CITRUS BLEND|||7310000485|||
301|Smokeless|SKOAL LC CLASSIC|||7310000541|||
301|Smokeless|SKOAL LC COOL SPEARMINT|||7310000989|||
301|Smokeless|SKOAL LC MINT|||7310000088|||
301|Smokeless|SKOAL LC PEACH BLEND|||7310000589|||
301|Smokeless|SKOAL LC SPEARMINT|||7310000288|||
301|Smokeless|SKOAL LC STRAIGHT|||7310000060|||
301|Smokeless|SKOAL LC WG|||7310000148|||
301|Smokeless|SKOAL ORIGINAL FC WG|||7310000137|||
301|Smokeless|SKOAL POUCHES APPLE BLEND|||7310000591|||
301|Smokeless|SKOAL POUCHES BERRY BLEND|||7310000344|||
301|Smokeless|SKOAL POUCHES CITRUS|||7310000491|||
301|Smokeless|SKOAL POUCHES MINT|||7310000457|||
301|Smokeless|SKOAL POUCHES SPEARMINT|||7310000508|||
301|Smokeless|SKOAL POUCHES STRAIGHT|||7310000769|||
301|Smokeless|SKOAL POUCHES WG|||7310000319|||
301|Smokeless|SKOAL SNUS MINT|||7310000890|||
301|Smokeless|SKOAL SNUS SMOOTH MINT|||7310000892|||
301|Smokeless|SKOAL XTRA LC MINT|||7310000272|||
301|Smokeless|SKOAL XTRA LC WG|||7310000170|||
301|Smokeless|SKOAL XTRA MINT POUCHES|||7310000168|||
301|Smokeless|SKOAL XTRA WG POUCHES|||7310000167|||
301|Smokeless|SMOKEY MTN CHEW CALI GRAPE|||8727301501|||
301|Smokeless|SMOKEY MTN CHEW WG|||8727301231|||
301|Smokeless|STOKERS FC NATURAL 12OZ TUB|||79995320930|||
301|Smokeless|STOKERS FC WG 12OZ TUB|||79995321030|||
301|Smokeless|STOKERS LC MINT 12OZ TUB|||79995322120|||
301|Smokeless|STOKERS LC MINT|||79995332124|||
301|Smokeless|STOKERS LC NATURAL 12OZ TUB|||79995320920|||
301|Smokeless|STOKERS LC NATURAL|||79995330924|||
301|Smokeless|STOKERS LC STRAIGHT 12OZ TUB|||79995323120|||
301|Smokeless|STOKERS LC STRAIGHT|||79995333124|||
301|Smokeless|STOKERS LC WG 12OZ TUB|||79995321020|||
301|Smokeless|STOKERS LC WG|||79995331024|||
301|Smokeless|STOKERS RED SUPR POUCH $1.99|||79995303930|||
301|Smokeless|Store Supply 5841|||3330000080|||
301|Smokeless|TIMBERWOLF FC NATURAL $3.19|||76244670099|||
301|Smokeless|TIMBERWOLF FC NATURAL|||76244600001|||
301|Smokeless|TIMBERWOLF FC WG|||76244670800|||
301|Smokeless|TIMBERWOLF LC MINT|||76244670600|||
301|Smokeless|TIMBERWOLF LC STRAIGHT|||76244670400|||
301|Smokeless|TIMBERWOLF LC WG $2.99|||76244678723|||
301|Smokeless|TIMBERWOLF LC WG|||76244600002|||
301|Smokeless|TIMBERWOLF LC WTG $3.19|||76244670101|||
301|Smokeless|TIMBERWOLF POUCHES MINT|||76244672300|||
301|Smokeless|TIMBERWOLF POUCHES NATURAL|||76244672000|||
301|Smokeless|TIMBERWOLF POUCHES PEACH|||76244672400|||
301|Smokeless|TIMBERWOLF POUCHES WG|||76244672100|||
301|Smokeless|ZYN CHILL 3MG|||60924992001|||
301|Smokeless|ZYN CHILL 6MG|||60924992022|||
301|Smokeless|ZYN CINNAMON 3MG|||60924990601|||
301|Smokeless|ZYN CINNAMON 6MG|||60924990602|||
301|Smokeless|ZYN CITRUS 3MG|||60924990701|||
301|Smokeless|ZYN CITRUS 6MG|||60924990702|||
301|Smokeless|ZYN COFFEE 3MG|||60924990401|||
301|Smokeless|ZYN COFFEE 6MG|||60924990402|||
301|Smokeless|ZYN COOL MINT 3MG|||60924990004|||
301|Smokeless|ZYN COOL MINT 6MG|||60924990003|||
301|Smokeless|ZYN MENTHOL 3MG|||60924992303|||
301|Smokeless|ZYN MENTHOL 6MG|||60924992304|||
301|Smokeless|ZYN PEPPERMINT 3MG|||60924990101|||
301|Smokeless|ZYN PEPPERMINT 6MG|||60924990103|||
301|Smokeless|ZYN SMOOTH 3MG|||60924991401|||
301|Smokeless|ZYN SMOOTH 6MG|||60924991402|||
301|Smokeless|ZYN SPEARMINT 3MG|||60924990201|||
301|Smokeless|ZYN SPEARMINT 6MG|||60924990202|||
301|Smokeless|ZYN WINTERGREEN 3MG|||60924990301|||
301|Smokeless|ZYN WINTERGREEN 6MG|||60924990302|||
301|Smokeless|VUSE PRISMATIC AQUA FROST 2.4% 3/PK|1||849205032573|||
301|Smokeless|VUSE PRISMATIC DUSK GLOW 2.4% 3/PK|1||849205032511|||
301|Smokeless|VUSE PRISMATIC GOLDEN SPARK 2.4% 3/PK|1||849205032542|||
301|Smokeless|GRINDS COFFEE POUCH RD ESP|1||85002243077|||
301|Smokeless|GRINDS COFFEE POUCH ROOT BEER|1||85004866605|||
302|Cigars|4K BLACK SWEET 4/$1.19|||84242616520|||
302|Cigars|4K BLUEBERRY PINEAPPLE 4/$.99|||81889201923|||
302|Cigars|4K BLUEBERRY PINEAPPLE 4/$1.19|||84242616523|||
302|Cigars|4K DIAMOND 4/$1.19|||84242616526|||
302|Cigars|4K FRENCH VANILLA 4/$.99|||81889201352|||
302|Cigars|4K GREEN SWEET 4/$.99|||84242615038|||
302|Cigars|4K GREEN SWEET 4/$1.19|||84242616532|||
302|Cigars|4K KIWI BERRY 4/$.99|||81889201935|||
302|Cigars|4K KIWI BERRY 4/$1.19|||84242616535|||
302|Cigars|4K MANGO 4/$.99|||81889201351|||
302|Cigars|4K MANGO 4/$1.19|||84242616538|||
302|Cigars|4K MELONBERRY 4/$.99|||81889201711|||
302|Cigars|4K MELONBERRY 4/$1.19|||84242616541|||
302|Cigars|4K NAPA GRAPE 4/$.99|||81889201349|||
302|Cigars|4K NAPA GRAPE 4/$1.19|||84242616544|||
302|Cigars|4K STRAWBERRY LEMONADE 4/$.99|||81889201708|||
302|Cigars|4K STRAWBERRY|||81889201708|||
302|Cigars|4K SWEET DELICIOUS 4/$.99|||81889201348|||
302|Cigars|4K SWEET DELICIOUS 4/$1.19|||84242616547|||
302|Cigars|4K UNSWEET 4/$.99|||84242615156|||
302|Cigars|4K VANILLA 4/$1.19|||84242616529|||
302|Cigars|4K WATERMELON 4/$.99|||81889201350|||
302|Cigars|4K WATERMELON 4/$1.19|||84242616550|||
302|Cigars|4K WATERMELON GRAPE 4/$.99|||81889201938|||
302|Cigars|4K WHITE GRAPE 4/$.99|||81889201851|||
302|Cigars|4K WHITE GRAPE 4/$1.19|||84242616556|||
302|Cigars|4K WRAPS BLUEBERRY|||84242615545|||
302|Cigars|4K WRAPS DIAMOND|||84242615542|||
302|Cigars|4K WRAPS FRT PUNCH 4/$.99|||84242618037|||
302|Cigars|4K WRAPS MANGO|||84242615539|||
302|Cigars|4K WRAPS NAPA GRAPE|||84242615536|||
302|Cigars|4K WRAPS SWEET DELICIOUS|||84242615533|||
302|Cigars|4K WRAPS WATERMELON|||84242615548|||
302|Cigars|AL CAPONE SWT COGNAC DIPPED 10CT|||71751900110|||
302|Cigars|AL CAPONE SWT COGNAC FLTR 10CT|||71751900114|||
302|Cigars|AL CAPONE WRAPS COGNAC 18CT|||71751909522|||
302|Cigars|BACKWOODS BANANA 5PK|||7161020309|||
302|Cigars|BACKWOODS BLACK RUSSIAN 5PK|||7161020265|||
302|Cigars|BACKWOODS COGNAC XO 5PK|||7161020283|||
302|Cigars|BACKWOODS DARK LEAF 5PK|||7161020281|||
302|Cigars|BACKWOODS DARK STOUT 5PK|||7161030272|||
302|Cigars|BACKWOODS GRAPE 5PK|||7161020353|||
302|Cigars|BACKWOODS HONEY 5PK|||7161030183|||
302|Cigars|BACKWOODS HONEY BERRY 5PK|||7161030186|||
302|Cigars|BACKWOODS HONEY BOURBON 5PK|||7161030226|||
302|Cigars|BACKWOODS ORIGINAL 5PK|||7161030189|||
302|Cigars|BACKWOODS RUSSIAN CREAM 5PK|||7161030279|||
302|Cigars|BACKWOODS RUSSIAN CRM SINGLE|||7161030306|||
302|Cigars|BACKWOODS SELECT CONNECTICUT 3PK|||7161020340|||
302|Cigars|BACKWOODS SELECT GUATEMALA 3PK|||7161020339|||
302|Cigars|BACKWOODS SELECT PENNSYLVANIA 3PK|||7161020380|||
302|Cigars|BACKWOODS SWEET AROMATIC 5PK|||7161030192|||
302|Cigars|BACKWOODS VANILLA LEAF 5PK|||7161020335|||
302|Cigars|BM APPLE 5PK|||7013700088|||
302|Cigars|BM CREAM 5PK|||7013700042|||
302|Cigars|BM CREAM PT|||7013710042|||
302|Cigars|BM DELUXE PT $.79 DISC|||7013711506|||
302|Cigars|BM DELUXE PT $.89|||7013711507|||
302|Cigars|BM FILTER ORIGINAL $.99|||7013711560|||
302|Cigars|BM FILTER SWEETS $.99|||7013711561|||
302|Cigars|BM JAZZ PT 5 FOR 4|||7013721559|||
302|Cigars|BM ORIG WT 5 FOR 4|||7013783902|||
302|Cigars|BM ORIGINAL FT 5PK $2.49|||7013783132|||
302|Cigars|BM ORIGINAL PT $.79 DISC|||7013780932|||
302|Cigars|BM ORIGINAL PT $.89|||7013780952|||
302|Cigars|BM ORIGINAL PT 5PK|||7013700018|||
302|Cigars|BM ORIGINAL WT 5PK|||7013700525|||
302|Cigars|BM ROYAL PT $.89|||7013711539|||
302|Cigars|BM SELECT 5PK|||7013700038|||
302|Cigars|BM SINGLE APPLE PT|||7013710088|||
302|Cigars|BM SINGLE BLUE PT $.89|||7013711352|||
302|Cigars|BM SINGLE CASINO PT $.89|||7013711250|||
302|Cigars|BM SINGLE CASINO WT $.79 DISC|||7013711249|||
302|Cigars|BM SINGLE CASINO WT|||7013711247|||
302|Cigars|BM SINGLE JAZZ PT $.89|||7013711137|||
302|Cigars|BM SINGLE JAZZ PT|||7013711121|||
302|Cigars|BM SINGLE JAZZ WT $.89|||7013711139|||
302|Cigars|BM SINGLE JAZZ WT|||7013711122|||
302|Cigars|BM SINGLE PT|||7013710018|||
302|Cigars|BM SINGLE SELECT|||7013710538|||
302|Cigars|BM SINGLE SWEET PT $.89|||7013711421|||
302|Cigars|BM SINGLE SWEET WT $.89|||7013711422|||
302|Cigars|BM SINGLE SWEETS PT $.79 DISC|||7013711429|||
302|Cigars|BM SINGLE WINE PT $.89|||7013780962|||
302|Cigars|BM SINGLE WINE PT|||7013710523|||
302|Cigars|BM SINGLE WINE WT|||7013710529|||
302|Cigars|BM SINGLE WT|||7013710525|||
302|Cigars|BM SWEET PT 5PK $2.49|||7013721485|||
302|Cigars|BM WINE PT $.79 DISC|||7013780942|||
302|Cigars|BM WINE PT 5PK $4.45|||7013782522|||
302|Cigars|BM WINE PT 5PK|||7013700023|||
302|Cigars|BM WINE WT 5PK|||7013700529|||
302|Cigars|BM WRAP WINE WT|||7013721454|||
302|Cigars|CHEYENNE CIGAR FF 100|||87441100043|||
302|Cigars|CHEYENNE CIGAR GRAPE 100|||87441100134|||
302|Cigars|CHEYENNE CIGAR MENTHOL 100|||87441100062|||
302|Cigars|CHEYENNE CIGAR PEACH 100|||87441100064|||
302|Cigars|CHEYENNE CIGAR VANILLA 100|||87441100065|||
302|Cigars|CHEYENNE LIGHT 100 CIGARS|||87441100044|||
302|Cigars|CHEYENNE SWT TIP 100 CIGARS|||87441100186|||
302|Cigars|CHEYENNE WILD CHRY 100 CIGARS|||87441100063|||
302|Cigars|CHEYENNE XOTIC BERRY 100 CIGARS|||87441100066|||
302|Cigars|CITY LIFE BLACK SWEET 5/$1.29|||84242616652|||
302|Cigars|CITY LIFE DIAMOND 5/$.99|||84242614609|||
302|Cigars|CITY LIFE DIAMOND 5/$1.29|||84242616661|||
302|Cigars|CITY LIFE GRAPE 5/$.99|||81889201777|||
302|Cigars|CITY LIFE GREEN SWEET 5/.99|||84242616022|||
302|Cigars|CITY LIFE GREEN SWEETS 5/$1.29|||84242616664|||
302|Cigars|CITY LIFE MANGO 5/$1.29|||84242616667|||
302|Cigars|CITY LIFE MIXED BERRY 5/$1.29|||84242616655|||
302|Cigars|CITY LIFE NAPA GRAPE 5/$1.29|||84242616658|||
302|Cigars|CITY LIFE SWEETS 5/$1.29|||84242616670|||
302|Cigars|CITY LIFE WHITE GRAPE 5/$.99|||84242615740|||
302|Cigars|CITY LIFE WHITE GRAPE 5/$1.29|||84242616673|||
302|Cigars|CROWNZ LEAF BERRY 2/$1.29|||2590028144|||
302|Cigars|CROWNZ LEAF EMERALD 2/$1.29|||2590028443|||
302|Cigars|CRWNZ LEAF CREAM 2/$1.29|||2590028142|||
302|Cigars|CRWNZ LEAF OG 2/$1.29|||2590028140|||
302|Cigars|CRWNZ LEAF PLATINUM 2/$1.29|||2590028141|||
302|Cigars|DM DUTCH BERRY 2/$.99|||7161049668|||
302|Cigars|DM DUTCH BERRY FUSION 2/$1.29|||7161020364|||
302|Cigars|DM DUTCH BLEND 2/$.99|||7161050564|||
302|Cigars|DM DUTCH BLEND FUSION 2/$1.29|||7161020361|||
302|Cigars|DM DUTCH BLUE DREAM FUSION 2/$.99|||7161020270|||
302|Cigars|DM DUTCH BLUE DREAM FUSION 2/$1.29|||7161020365|||
302|Cigars|DM DUTCH BLUE DREAM FUSION 2PK|||7161020272|||
302|Cigars|DM DUTCH DIAMOND FUSION 2/$1.29|||7161020378|||
302|Cigars|DM DUTCH GOLD FUSION 2/$.99|||7161020325|||
302|Cigars|DM DUTCH GOLD FUSION 2/$1.29|||7161020368|||
302|Cigars|DM DUTCH HONEY FUSION 2/$.99|||7161049608|||
302|Cigars|DM DUTCH HONEY FUSION 2/$1.29|||7161020366|||
302|Cigars|DM DUTCH IRISH FUSION 2/$.99|||7161049524|||
302|Cigars|DM DUTCH IRISH FUSION 2/$1.29|||7161020367|||
302|Cigars|DM DUTCH JAVA FUSION 2/$.99|||7161049656|||
302|Cigars|DM DUTCH JAVA FUSION 2/$1.29|||7161020360|||
302|Cigars|DM DUTCH LEAF REAL SWEET 2/$1.29|||7161020303|||
302|Cigars|DM DUTCH LEAF RIPE BERRY 2/$1.29|||7161020307|||
302|Cigars|DM DUTCH OG FUSION 2/$.99|||7161020327|||
302|Cigars|DM DUTCH OG FUSION 2/$1.29|||7161020369|||
302|Cigars|DM DUTCH PLATINUM FUSION 2/$1.29|||7161020352|||
302|Cigars|DM DUTCH ROYAL HAZE 2/$.99|||7161020287|||
302|Cigars|DM DUTCH ROYAL HAZE FUSION 2/$1.29|||7161020362|||
302|Cigars|DM DUTCH SILVER SO2|||7161050503|||
302|Cigars|DM DUTCH SWEET FUSION 2/$.99|||7161050572|||
302|Cigars|DM DUTCH SWEET FUSION 2/$1.29|||7161020363|||
302|Cigars|FIESTA STRAWBERRY CREAM 2/$1.49|||81410102433|||
302|Cigars|FIESTA SWEET 2/$1.49|||81410102429|||
302|Cigars|FIESTA VERY BERRY CHERRY 2/$1.49|||81410102434|||
302|Cigars|FIESTA WATERMELON 2/$1.49|||81410102431|||
302|Cigars|FIESTA WHITE GRAPE 2/$1.49|||81410102430|||
302|Cigars|FIESTA WILDBERRY SQUEEZE 2/$1.49|||81410102432|||
302|Cigars|GAME BLACK SWEETS MINI 3/$1.29|||3170005703|||
302|Cigars|GAME BLUE 2/$.99|||3170004923|||
302|Cigars|GAME BLUE 2/$1.29|||3170005807|||
302|Cigars|GAME DIAMOND 2/$.99|||3170005544|||
302|Cigars|GAME DIAMOND 2/$1.29|||3170005811|||
302|Cigars|GAME FOIL HONEY DIP 2/$1.29|||3170005919|||
302|Cigars|GAME GRAPE 2/$1.29|||3170005805|||
302|Cigars|GAME GREEN 2/$1.29|||3170005806|||
302|Cigars|GAME HONEY 2/$1.29|||3170005803|||
302|Cigars|GAME ICED DONUT 2/1.29|||3170005906|||
302|Cigars|GAME LEAF BLACK RASP 2/$1.49|||3170005886|||
302|Cigars|GAME LEAF BLK RUSSIAN 2/$1.49|||3170005913|||
302|Cigars|GAME LEAF DARK 2/$1.29|||3170005877|||
302|Cigars|GAME LEAF DARK 2/$1.49|||3170005878|||
302|Cigars|GAME LEAF DARK 5/$2.99|||3170005879|||
302|Cigars|GAME LEAF DARK 5PK|||3170005875|||
302|Cigars|GAME LEAF DARK RUM 2/$1.29|||3170005845|||
302|Cigars|GAME LEAF MANGO 5PK|||3170005651|||
302|Cigars|GAME LEAF SWEET 2/$1.29|||3170005515|||
302|Cigars|GAME LEAF SWEET 2/$1.49|||3170005817|||
302|Cigars|GAME LEAF SWEET 5/$2.99|||3170005645|||
302|Cigars|GAME LEAF WHITE RUSSIAN 2/$1.49|||3170005816|||
302|Cigars|GAME LEAF WHITE RUSSIAN 5PK|||3170005648|||
302|Cigars|GAME LEAF WHT|||3170005929|||
302|Cigars|GAME LEAF WILD BERRY 2/$1.49|||3170005819|||
302|Cigars|GAME LEAF WILD BERRY 5/$2.99|||3170005647|||
302|Cigars|GAME MANGO 2/$.99|||3170004997|||
302|Cigars|GAME MANGO 2/$1.29|||3170005810|||
302|Cigars|GAME MVP WHT|||3170005951|||
302|Cigars|GAME NATURAL LEAF GREEN 2/$.99|||3170004924|||
302|Cigars|GAME NATURAL SILVER 2/$1.29|||3170005813|||
302|Cigars|GAME PINEAPPLE 2/$.99|||3170004917|||
302|Cigars|GAME PINEAPPLE 2/$1.29|||3170005812|||
302|Cigars|GAME RED 2/$.99|||3170004938|||
302|Cigars|GAME RED SWEET SO2|||3170004976|||
302|Cigars|GAME RED SWEETS 2/$1.29|||3170005814|||
302|Cigars|GAME SILVER 2/$.99|||3170004918|||
302|Cigars|GAME WHITE GRAPE 2/$.99|||3170004922|||
302|Cigars|GAME WHITE GRAPE 2/$1.29|||3170005804|||
302|Cigars|GAME WHITE PEACH 2/$.99|||3170005072|||
302|Cigars|GAME WHITE PEACH 2/$1.29|||3170005809|||
302|Cigars|GARCIA Y VEGA GREEN 2/$1.29|||3170005512|||
302|Cigars|GOOD TIMES BLUEBERRY 2/$.99|||81231901870|||
302|Cigars|ODYSSEY CONNECTICUT CIGAR 3CT|||68967412706|||
302|Cigars|OPTIMO BLUE 2/$.99|||2590024307|||
302|Cigars|OPTIMO SILVER 2/$.99|||2590024305|||
302|Cigars|POMPOM SLOW GLOW 3/$1.19|||2590027592|||
302|Cigars|POMPOM SWEET 3/$.99|||2590020087|||
302|Cigars|POMPOM SWEET 3/$1.19|||2590027587|||
302|Cigars|SWISHER SWT BANANA SMASH 2/$.99|||2590022682|||
302|Cigars|SWISHER SWT BANANA SMASH 2/$1.19|||2590022982|||
302|Cigars|SWISHER SWT BANANA SMASH 2PK|||2590022693|||
302|Cigars|SWISHER SWT BLACK BERRY 2/$.99|||2590023548|||
302|Cigars|SWISHER SWT BLK CHERRY 2/$1.29|||2590023651|||
302|Cigars|SWISHER SWT BLK COCOA 2/$1.29|||2590023655|||
302|Cigars|SWISHER SWT BLK GRAPE 2/$1.29|||2590023652|||
302|Cigars|SWISHER SWT BLK SMOOTH 2/$1.29|||2590023650|||
302|Cigars|SWISHER SWT BLK TIP BERRY 2/$1.29|||2590023653|||
302|Cigars|SWISHER SWT BLK TIP BERRY 2PK|||2590023549|||
302|Cigars|SWISHER SWT BLK TIP CHERRY 2PK|||2590022744|||
302|Cigars|SWISHER SWT BLK TIP GRAPE 2PK|||2590023547|||
302|Cigars|SWISHER SWT BLK TIP SMOOTH 2PK|||2590022743|||
302|Cigars|SWISHER SWT BLK TIP WINE 2/$1.29|||2590023654|||
302|Cigars|SWISHER SWT BLK WINE 2/$.99|||2590022767|||
302|Cigars|SWISHER SWT BLK WT CHERRY $.79|||2590010098|||
302|Cigars|SWISHER SWT BLK WT SMOOTH $.79|||2590010095|||
302|Cigars|SWISHER SWT BLUEBERRY 2/$.99|||2590022729|||
302|Cigars|SWISHER SWT CIG GOLD 2/$1.19|||2590027931|||
302|Cigars|SWISHER SWT CIGARILLO 5PK|||2590024700|||
302|Cigars|SWISHER SWT COASTAL 2/$.99|||2590022683|||
302|Cigars|SWISHER SWT CORONELLA 5PK|||2590024719|||
302|Cigars|SWISHER SWT CREAM 2/$.99|||2590022686|||
302|Cigars|SWISHER SWT CREAM 2/$1.19|||2590022988|||
302|Cigars|SWISHER SWT DIAMOND 2/$.99|||2590020536|||
302|Cigars|SWISHER SWT DIAMOND 2/$1.19|||2590022983|||
302|Cigars|SWISHER SWT FILTER TIP SLIDE BOX|||2590020559|||
302|Cigars|SWISHER SWT GRAPE 2/$.99|||2590022727|||
302|Cigars|SWISHER SWT GRAPE 2/$1.19|||2590022734|||
302|Cigars|SWISHER SWT GREEN 2/$.99|||2590022739|||
302|Cigars|SWISHER SWT GREEN SWEET 2/$1.19|||2590022742|||
302|Cigars|SWISHER SWT HONEY BANANA 2/$1.19|||2590022989|||
302|Cigars|SWISHER SWT LEAF AROMATIC 3/$2.19|||2590025961|||
302|Cigars|SWISHER SWT LEAF AROMATIC 3/$2.49|||2590025952|||
302|Cigars|SWISHER SWT LEAF COGNAC 3/$2.49|||2590025953|||
302|Cigars|SWISHER SWT LEAF COGNAC 3PK|||2590025903|||
302|Cigars|SWISHER SWT LEAF DARK STOUT 3/$2.19|||2590025966|||
302|Cigars|SWISHER SWT LEAF HONEY 3/$2.19|||2590025962|||
302|Cigars|SWISHER SWT LEAF HONEY 3/$2.49|||2590025951|||
302|Cigars|SWISHER SWT LEAF IRISH CRM 3PK|||2590025905|||
302|Cigars|SWISHER SWT LEAF ORIGINAL 3/$2.49|||2590025950|||
302|Cigars|SWISHER SWT LEAF PCH BRANDY 3/$2.49|||2590025954|||
302|Cigars|SWISHER SWT LEAF PCH BRNDY 3/$2.19|||2590025964|||
302|Cigars|SWISHER SWT LEGEND ORIGINAL 2/$1.49|||2590022112|||
302|Cigars|SWISHER SWT LITTLE CIGARS CHERRY|||2590020320|||
302|Cigars|SWISHER SWT LITTLE CIGARS GRAPE|||2590020593|||
302|Cigars|SWISHER SWT LITTLE CIGARS PEACH|||2590020983|||
302|Cigars|SWISHER SWT LITTLE CIGARS|||2590020271|||
302|Cigars|SWISHER SWT MANGO LEMONADE 2/$.99|||2590023927|||
302|Cigars|SWISHER SWT MAUI PINEAPPLE 2/$.99|||2590023766|||
302|Cigars|SWISHER SWT MINI BLUEBERRY 3PK|||2590022086|||
302|Cigars|SWISHER SWT MINI CIGARILLO 3PK|||2590022080|||
302|Cigars|SWISHER SWT MINI DIAMOND 3PK|||2590022079|||
302|Cigars|SWISHER SWT MINI GOLD 3PK|||2590027933|||
302|Cigars|SWISHER SWT MINI GRAPE 3PK|||2590022081|||
302|Cigars|SWISHER SWT MINI GREEN SWEET 3PK|||2590022077|||
302|Cigars|SWISHER SWT MINI ISLAND BASH 3PK|||2590022092|||
302|Cigars|SWISHER SWT MINI PASSION FRUIT 3PK|||2590020116|||
302|Cigars|SWISHER SWT ORIGINAL 2/$1.19|||2590022733|||
302|Cigars|SWISHER SWT ORIGINAL 2/$1.19|||2590022735|||
302|Cigars|SWISHER SWT PASSION FRUIT 2/$1.19|||2590022992|||
302|Cigars|SWISHER SWT PEACH 2/$.99|||2590020424|||
302|Cigars|SWISHER SWT PEACH 2/$1.19|||2590020430|||
302|Cigars|SWISHER SWT PEPPERMINT 2/$1.19|||2590022991|||
302|Cigars|SWISHER SWT PERFECTO 5PK|||2590024716|||
302|Cigars|SWISHER SWT PT CIGARILLO 5PK|||2590024714|||
302|Cigars|SWISHER SWT REGULAR 2/$1.19|||2590022986|||
302|Cigars|SWISHER SWT SILVER 2/$1.19|||2590022985|||
302|Cigars|SWISHER SWT STICKY 2/$.99|||2590022763|||
302|Cigars|SWISHER SWT STRAWBERRY 2/$.99|||2590020425|||
302|Cigars|SWISHER SWT STRAWBERRY 2/$1.19|||2590020433|||
302|Cigars|SWISHER SWT TROP FUSION 2/$1.19|||2590022731|||
302|Cigars|SWISHER SWT TWIN CIGARILLO 5PK|||2590022674|||
302|Cigars|SWISHER SWT TWIN PK 100MM CHERRY|||2590020387|||
302|Cigars|SWISHER SWT WHITE GRAPE 2/$.99|||2590022728|||
302|Cigars|SWISHER SWT WHITE GRAPE 2/$1.19|||2590022908|||
302|Cigars|SWISHER SWT WILD RUSH 2/$.99|||2590025338|||
302|Cigars|SWISHER SWT WILD RUSH 2/$1.19|||2590022987|||
302|Cigars|SWISHER SWT WT 5PK|||2590024715|||
302|Cigars|SWISHER SWT WTRMLN 2/$1.19|||2590020954|||
302|Cigars|TALON MENTHOL CIGAR|||7173701313|||
302|Cigars|TALON REGULAR CIGAR|||7173701301|||
302|Cigars|TALON SILVER CIGAR|||7173701316|||
302|Cigars|TALON SWEET CIGAR|||7173701304|||
302|Cigars|TALON VANILLA CIGAR|||7173701307|||
302|Cigars|WHITE OWL B&W RUSSIAN 2/$.99|||3170005856|||
302|Cigars|WHITE OWL BLACK SWEETS 2/$.99|||3170004909|||
302|Cigars|WHITE OWL BLACK SWEETS 2/$1.19|||3170005799|||
